conv_id,context,prompt,empathy,speaker_utterance,listener_utterance,s_negative,s_neutral,s_positive,l_negative,l_neutral,l_positive,predictions_ER,predictions_IP,predictions_EX,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,agreeing,acknowledging,encouraging,consoling,sympathizing,suggesting,questioning,wishing,neutral,mimicry
hit:178_conv:356,surprise,When i was younger i wanted a gamecube for my birthday. On my birthday my parents told me to clean the bathroom. Ended up in the bathroom was a gamecube with 4 games. ,4.0,I did not get Mario until late was Sonic adventures 2_comma_ Parents hid the console in the bathroom with the game and told me to go clean the bathroom.,Well thats one way to get your kids to do household chores!,0.38044643,0.54936963,0.07018398,0.17658272,0.5244428,0.2989745,0,0,0,0.2958181818181818,-0.0856363636363636,0.0136363636363636,0.2511428571428571,-0.1845714285714285,-0.012,29,12,0.0024305752012878,0.1116067096590995,0.0004370410460978,7.551374437753111e-05,0.0002129862405126,0.0001296803820878,0.0002015032805502,0.0029595703817903,0.8819464445114136,1
hit:141_conv:283,surprise,I was on jury duty for three months recently and it was very interesting and kind of fun. I was surprised.,1.0,I had jury duty for three months this spring. Its was surprisingly fun and interesting. ,I hate jury duty.,0.002663527,0.017087467,0.980249,0.9676185,0.028241156,0.0041403733,0,2,0,0.483,0.0995,0.2315,-0.2713333333333333,0.3253333333333333,0.2466666666666666,15,4,0.001280405675061,0.4491174519062042,0.0039228363893926,0.5313994288444519,0.0013605976710096,9.738704102346674e-05,0.0023946808651089,0.007406004704535,0.0030211596749722,0
hit:141_conv:283,surprise,I was on jury duty for three months recently and it was very interesting and kind of fun. I was surprised.,1.0,It can be an inconvenience and it only paid 12 dollars a day. So that was bad.,Yes. They underpay.,0.9390971,0.055867728,0.0050351885,0.69035155,0.28091672,0.028731707,0,2,0,-0.0704,0.0211999999999999,-0.1196,0.0,0.0,0.0,17,3,0.05384187027812,0.9411667585372924,0.0008191722445189,0.0019089330453425,9.167187090497464e-05,0.0001255204115295,0.0001073476450983,0.0013969909632578,0.0005417161155492,0
hit:4653_conv:9306,surprise,I was shocked when my parents bought me a new car for graduation,4.0,I was shocked when my parents bought me a new car for graduation,Wow that is a nice surprise! You must have done very ywell.,0.047671463,0.26010415,0.6922244,0.0013594042,0.008019425,0.9906212,1,0,0,0.4708,0.132,0.2616,0.4753333333333333,0.1326666666666666,0.102,13,12,0.0004456923925317,0.9973249435424804,0.0004254844388924,0.0002403991966275,8.384720422327518e-05,4.115982301300392e-05,6.535353895742446e-05,0.0013147313147783,5.83982327952981e-05,1
hit:4653_conv:9306,surprise,I was shocked when my parents bought me a new car for graduation,4.0,I suppose so_comma_ I just was not expecting it at all,What kind of car did you get?,0.77613276,0.20503864,0.018828625,0.090196654,0.86631125,0.043492105,0,0,2,0.1119999999999999,-0.207,-0.35,0.6226666666666666,-0.084,0.19,11,7,7.519602513639256e-05,5.2868479542667046e-05,2.846293682523537e-05,1.8107610230799764e-05,0.0001943039969773,0.0005595939001068,0.9984769225120544,0.0001224767183884,0.0004720543220173,0
hit:6066_conv:12132,surprise,I was shocked when my brother invited me to lunch. I had not seen him all week,4.0,I was shocked when my brother invited me for lunch. I had not seen him all week,Do you guys not get together as much? ,0.24733754,0.48556814,0.26709437,0.30462193,0.6540537,0.041324407,0,0,2,0.2525,-0.1125,-0.093,0.4646666666666667,-0.098,0.2473333333333333,17,8,7.851195550756529e-05,3.271074456279166e-05,3.893962639267557e-05,2.964227132906672e-05,0.0002834665065165,0.0009819654515013,0.998218595981598,0.000219703928451,0.0001165421854238,1
hit:6066_conv:12132,surprise,I was shocked when my brother invited me to lunch. I had not seen him all week,4.0,No_comma_ he works a lot,I know that feeling_comma_ I have a brother I do not see as much as I used to.,0.05740966,0.69805014,0.24454029,0.74137414,0.24065998,0.017965918,0,2,0,0.25,-0.1889999999999999,0.12,0.3742857142857143,-0.2677142857142857,0.0025714285714285,5,18,0.99748957157135,0.0009116126457229,0.0003745061694644,0.0004413541755639,2.426332503091544e-05,0.0001105745031964,0.0001351184619124,7.540325168520212e-05,0.0004375507414806,1
hit:1828_conv:3657,surprise,I was impressed by the way my daughter sings ... it's wonderful ... I did not hear something like that,1.0,Today I realized that my daughter sings wonderful_comma_ I enjoy it a lot ... I was impressed,thats adorable how old is she? ,0.0014871003,0.008270601,0.9902423,0.002446412,0.021514472,0.9760391,0,0,2,0.6603333333333333,0.069,0.0653333333333333,0.938,0.038,-0.086,17,6,8.329041884280741e-05,0.0002327800611965,6.385756569216028e-05,1.1762123904190958e-05,5.300348857417703e-05,0.0002596455451566,0.9984809756278992,0.0006513528060168,0.000163445729413,1
hit:1828_conv:3657,surprise,I was impressed by the way my daughter sings ... it's wonderful ... I did not hear something like that,1.0,she is 9 years old ... she is a nice girl,she sounds like it ,0.00458469,0.071297504,0.9241178,0.1803835,0.64586896,0.1737476,0,0,0,0.472,-0.274,0.0649999999999999,0.484,-0.0239999999999999,-0.156,11,4,0.0002780851500574,0.9983160495758056,0.0002345030370634,0.0003004847967531,7.39000752218999e-05,4.7254750825231895e-05,5.125450115883723e-05,0.0006310380995273,6.750249303877354e-05,1
hit:7640_conv:15281,surprise,Lately I saw a really beautiful piece of art and I loved it.,4.0,lately I saw a really beautiful piece of art and I loved it.,Oh_comma_ what was it?,0.0016853318,0.0078005167,0.99051416,0.10347604,0.83144504,0.06507884,0,0,1,0.4304,-0.1152,0.0871999999999999,0.0,0.0,0.0,13,4,0.0002405813429504,6.786316953366622e-05,7.350218220381066e-05,7.41108160582371e-05,0.0021737008355557,0.0555851273238658,0.9379517436027528,0.0007808169466443,0.0030525845941156,0
hit:7640_conv:15281,surprise,Lately I saw a really beautiful piece of art and I loved it.,4.0,It was an art based on the game Zelda! ,That is my favorite video game!,0.0075770477,0.66443187,0.3279911,0.0014347907,0.00834648,0.9902187,0,2,0,0.5469999999999999,0.1479999999999999,0.0959999999999999,0.5106666666666667,0.3033333333333333,0.074,9,6,0.0004537350614555,0.9981839060783386,4.114623516215943e-05,0.0003890245279762,0.0001818513701437,0.0001580624084454,9.472920646658169e-05,0.0003524586791172,0.0001451019779779,1
hit:10374_conv:20749,surprise,My husband went all out for our date night. I was quite pleased and his efforts had a big impact on me.,3.0,My husband went all out for our date night. I was quite pleased and his efforts had a big impact on me.,Thats so good_comma_am happy for you,0.0010440808,0.011675551,0.9872803,0.0014148378,0.0073157283,0.99126947,2,0,0,0.3945714285714286,0.1214285714285714,0.3428571428571428,0.938,0.1029999999999999,0.306,22,6,0.0007209765026345,0.0023286985233426,9.574501746101304e-05,0.0016576980706304,0.0003325612051412,0.0146083552390336,0.0113861495628952,0.7264425158500671,0.2424273192882537,1
hit:10374_conv:20749,surprise,My husband went all out for our date night. I was quite pleased and his efforts had a big impact on me.,3.0,The attention to details were remarkable. It was a night to remember.,Congrats dear_comma_am so happy fpr you,0.0034227166,0.0603851,0.9361922,0.0011104578,0.007779202,0.9911103,2,0,0,0.4032,-0.0416,0.152,0.8733333333333334,0.2633333333333333,0.4506666666666667,12,6,0.0047859977930784,0.0052504711784422,8.588143828092143e-05,4.318690844229423e-05,0.0002008034061873,0.0041127260774374,0.0200656503438949,0.0616520382463932,0.903803288936615,1
hit:6585_conv:13171,surprise,I was surprised when my parents threw me a party,2.0,I was surprised when my parents threw me a party,I bet that was a nice feeling,0.005222646,0.06909677,0.9256806,0.0052227145,0.039907157,0.95487016,0,0,0,0.6960000000000001,0.368,0.2973333333333333,0.414,-0.0206666666666666,0.0753333333333333,10,7,0.0006929207593202,0.9974287152290344,0.0009192977449856,0.0001272161171073,7.050664135022089e-05,4.146433275309391e-05,3.396377360331826e-05,0.0004112661408726,0.0002745471429079,1
hit:6585_conv:13171,surprise,I was surprised when my parents threw me a party,2.0,It really was. I am pretty thankful for them,I bet you were,0.0017285028,0.015646752,0.9826248,0.14183523,0.7144993,0.14366554,0,0,0,0.844,-0.14,0.275,-0.23,0.396,-0.136,9,4,0.0006192325963638,0.9956845045089722,0.0003975457220803,0.0001145316637121,0.0001293709938181,4.407493906910531e-05,4.5700842747464776e-05,0.0001668644108576,0.0027981668245047,0
hit:8584_conv:17169,surprise,We just celebrated our 22nd anniversary.  My husband gave me a card with two tickets for a cruise this coming spring.,4.0,My husband and I just celebrated our 22nd wedding anniversary. I cannot believe we have made it this far_comma_ so far.,Congratulations!  Marriages take work but it is totally worth it when you have a good partner.  Did you do anything special for the anniversary?,0.0046565,0.03342313,0.9619203,0.0025148317,0.030361613,0.9671235,2,0,2,0.6463333333333333,0.1736666666666666,0.3526666666666667,0.6587272727272727,0.0836363636363636,0.3312727272727273,21,24,0.000150755586219,0.0002962502767331,9.602762293070556e-05,1.956426967808511e-05,0.0002590459480416,0.0002204953198088,0.0009490370284765,0.9927922487258912,0.005216596648097,1
hit:8584_conv:17169,surprise,We just celebrated our 22nd anniversary.  My husband gave me a card with two tickets for a cruise this coming spring.,4.0,He gave me a card and inside were two tickets for a cruise this spring! I have never been on a cruise and I cannot wait.,I have never been on one either_comma_ but that sounds like so much fun. Have a good time!,0.0019415596,0.017003637,0.9810548,0.0068199355,0.01829353,0.97488654,0,0,0,0.2544444444444445,-0.3177777777777778,-0.0111111111111111,0.498,-0.0982857142857142,0.0334285714285714,26,18,0.0005776331527158,0.4650587439537048,0.0001940289948834,0.0007978616631589,0.0003327906306367,0.0004986167186871,0.0007414230494759,0.0006268755532801,0.531171977519989,1
hit:7293_conv:14586,surprise,I went to a dinosaur exhibit at my local museum. I was surprised because there were some pretty cool fossils.  ,2.0,I really liked fossils so I went to my local museum. It was pretty cool and they had a lot of awesome fossils. ,I love fossils!,0.0011487764,0.00891846,0.9899328,0.00340006,0.01565155,0.98094845,0,0,0,0.4197499999999999,-0.1932499999999999,0.074,0.48,-0.189,0.0529999999999999,23,3,0.0027547816280275,0.1995134204626083,0.0003078173322137,8.45912509248592e-05,0.0056194080971181,0.0009317087824456,0.001829259796068,0.2447506785392761,0.5442083477973938,1
hit:7293_conv:14586,surprise,I went to a dinosaur exhibit at my local museum. I was surprised because there were some pretty cool fossils.  ,2.0,Yeah they are pretty great!,What do you like about them>,0.0014237621,0.013606484,0.98496974,0.08937061,0.82113117,0.089498155,0,0,1,0.833,0.181,0.371,0.389,-0.0989999999999999,-0.018,5,6,5.624600089504384e-05,9.60784309427254e-05,2.758779919531662e-05,1.6778001736383885e-05,8.480323594994843e-05,0.0009697805508039,0.9983672499656676,0.0001002954377327,0.0002812327002175,1
hit:5420_conv:10841,surprise,I found $80 while I was cleaning out my truck.,3.0,I found $80 while I was cleaning out my truck.,That is awesome_comma_ what will you spend it on?,0.09086377,0.71678525,0.19235097,0.0015148271,0.023172893,0.97531223,1,0,2,0.306,-0.1933333333333333,-0.0246666666666666,0.5666666666666665,0.3666666666666667,0.37,10,9,0.0002125220926245,0.0023058333899825,8.313671423820779e-05,0.0005517823738045,0.0004264769086148,0.049706932157278,0.946520209312439,8.134642121149227e-05,0.0001117742358474,0
hit:5420_conv:10841,surprise,I found $80 while I was cleaning out my truck.,3.0,Gonna put it in the bank. saving up to buy a home.,Good for you_comma_ make sure you get the 20% down.,0.022465268,0.66909707,0.30843765,0.006190539,0.116225705,0.87758374,0,0,0,0.348,-0.2023999999999999,0.1851999999999999,0.5429999999999999,-0.174,0.237,12,10,0.0510726980865001,0.0032971759792417,0.000198825408006,0.0906582474708557,0.0015725528355687,0.1346842348575592,0.300203412771225,0.0007218106766231,0.4175910651683807,1
hit:3133_conv:6266,surprise,I was surprised when I saw two bunnies..a mom I assume and her baby_comma_ running around. They stopped to listen to me talking to them too.,3.0,I was surprised when I saw two bunnies..a mom I assume and her baby_comma_ running around tonight.,A.ww that must have been so cute,0.0054343976,0.14420259,0.85036296,0.0058471337,0.051355377,0.94279754,0,0,0,0.3879999999999999,-0.02975,-0.08625,0.3279999999999999,-0.09,0.02,17,7,0.0004631039337255,0.9973050355911256,0.000305860012304,0.0001218688194057,6.675734039163217e-05,4.2366056732134894e-05,6.236643821466714e-05,0.0015191017882898,0.0001134746926254,1
hit:3133_conv:6266,surprise,I was surprised when I saw two bunnies..a mom I assume and her baby_comma_ running around. They stopped to listen to me talking to them too.,3.0,It was! Rare that wild bunnies do not just take off!,I have never seen a bunny. That;s weird,0.05450364,0.39402628,0.55147004,0.8051225,0.17305501,0.021822523,0,0,0,0.138,0.0984999999999999,-0.236,0.1713333333333333,-0.0839999999999999,-0.2073333333333333,11,8,0.3097717463970184,0.6767650246620178,0.0051917061209678,0.0010259761475026,4.419064862304367e-05,0.0003369703772477,0.0007732554804533,0.000654224131722,0.0054368912242352,0
hit:899_conv:1799,surprise,I was on my way home from work and my gfirleind suprised me with a bunch of friends and family for a party.,3.0,There was one day after work that my girlfriend was planning a surprise party with a bunch of friends and family.,That would take away from her time with you. Was it for you?,0.0040443046,0.49722895,0.49872676,0.4258101,0.5454024,0.028787449,0,0,2,0.567,0.0502,0.1232,0.2833333333333333,-0.1753333333333333,-0.0773333333333333,21,13,5.776625403086655e-05,0.0001038133923429,2.059071084659081e-05,3.864567042910494e-05,0.0004509568389039,0.0003460646257735,0.9987351298332214,3.986922092735768e-05,0.0002072245260933,1
hit:899_conv:1799,surprise,I was on my way home from work and my gfirleind suprised me with a bunch of friends and family for a party.,3.0,Yes_comma_ the party was for me! I was so shocked and had no clue it was coming.,That would be a really nice surprise then!,0.31567752,0.37846857,0.30585387,0.0014959486,0.01710703,0.98139703,0,0,0,0.273,0.205,-0.0829999999999999,0.532,0.1526666666666666,0.0926666666666666,17,8,0.0005105246673338,0.9953847527503968,0.000690325978212,0.0001865380036178,9.063079778570682e-05,4.906026151729748e-05,8.177338168025017e-05,0.0029426419641822,6.379921251209453e-05,1
hit:8644_conv:17288,surprise,My son said his first word today. I was so proud!,3.0,My son said his first word today!,That is great! What was it?,0.009662519,0.3637448,0.6265927,0.00138004,0.012591018,0.98602897,1,0,1,0.3874999999999999,-0.287,0.0799999999999999,0.916,0.33,0.62,7,6,7.113532046787441e-05,0.001726638758555,1.8437720427755263e-05,1.840267759689596e-05,0.0003580297925509,0.0003533354029059,0.9967862367630004,0.0001479514030506,0.0005198699072934,0
hit:8644_conv:17288,surprise,My son said his first word today. I was so proud!,3.0,"""He said """"money""""! I could not believe my ears!""",He will be rich one day!,0.37814048,0.31468108,0.30717844,0.0047627036,0.074069954,0.9211674,0,0,0,0.3959999999999999,-0.204,0.16,0.4205,-0.202,0.1995,9,6,0.003441370325163,0.930715560913086,0.0608686953783035,0.0009685338009148,6.472252425737679e-05,0.0001302806922467,0.0001612228952581,0.0018095369450747,0.0018400674453005,1
hit:9926_conv:19852,surprise,There were 7 kittens on my doortstep this morning.,4.0,There were 7 kittens on my doortstep this morning.,Awesome!  Cute kitties!  Did you feed them,0.032296315,0.80193865,0.165765,0.0024023019,0.014320769,0.98327696,0,0,2,0.504,-0.422,-0.296,0.8079999999999999,0.236,0.4726666666666667,9,7,0.0002239364112028,0.9973177313804626,4.0166745748138055e-05,0.0001192965937661,0.0002223412448074,5.643508484354243e-05,0.0002096715761581,0.0005494375363923,0.0012609740952029,0
hit:9926_conv:19852,surprise,There were 7 kittens on my doortstep this morning.,4.0,I sure did! I just do not know if I can care for 7 kitties!,Yeah.  you can always take them to the shelter or post on FB if someone wants to adopt them!,0.8203099,0.15045957,0.029230563,0.0064786603,0.33555195,0.65796936,0,0,0,0.444,-0.2255,0.2664999999999999,0.3596666666666666,-0.0646666666666666,0.0726666666666666,15,19,0.0001790537935448,0.0001908076519612,3.2997118978528306e-05,0.0001312385284109,0.0023661523591727,0.9947909116744996,0.0017534368671476,7.994771294761449e-05,0.0004754778929054,1
hit:3960_conv:7921,surprise,I heard a speaker on tv tonight that was really impressive. It made me want to save money,3.0,I heard a person tv tonight that was impressive. He made me want to save money,It was not Dave Ramsey was it?,0.0026173594,0.043698885,0.95368373,0.25967482,0.703503,0.036822226,0,0,2,0.4446666666666667,0.0873333333333333,0.3229999999999999,0.0,0.0,0.0,16,7,0.0001178371094283,5.903112469241023e-05,2.8142776500317268e-05,3.853421003441326e-05,0.0014375261962413,0.0008887061849236,0.9950599074363708,0.0001858606992755,0.0021844885777682,0
hit:3960_conv:7921,surprise,I heard a speaker on tv tonight that was really impressive. It made me want to save money,3.0,Ha_comma_ it absolutely was,Ha I took a shot in the dark. I have heard him recommended a lot for people who want to learn how to pay down debt and save money.,0.04229667,0.45660362,0.5010997,0.030928263,0.5915964,0.3774753,0,2,0,0.0,0.0,0.0,0.1036363636363636,0.0309090909090909,0.1494545454545454,4,29,0.0005908692255616,0.0003065588243771,3.142286004731432e-05,1.1533703400345985e-05,3.194583405274898e-05,7.857771561248228e-05,5.033080742578022e-05,4.789490776602179e-05,0.9988508224487304,0
hit:454_conv:908,surprise,My husband has a cousin who is good at everything. He is so young yet he owns his own business.,4.0,I know this guy who is so young_comma_ yet he owns his own major business. It is really impressive.,Really?  What kind of work does he do?,0.004078704,0.04532412,0.9505972,0.6078665,0.3715949,0.020538606,0,0,2,0.4004,0.066,0.5008,0.637,-0.164,0.368,19,8,5.109554695081897e-05,4.161024844506756e-05,5.426403731689789e-05,2.1975229174131528e-05,0.0001211418712045,0.0003315239446237,0.9991227984428406,0.0001651159691391,9.03368418221362e-05,1
hit:454_conv:908,surprise,My husband has a cousin who is good at everything. He is so young yet he owns his own business.,4.0,He owns his own coffee shop. He started roasting when he was 16 and now he is only 26 but distributes beans across the country.,Wow.. that is impressive.  Are you guys still friends?  Maybe he could get you a job in one of his stores.,0.011747221,0.6950328,0.29321992,0.0018078835,0.03359065,0.9646014,1,0,2,0.4565,-0.1435,-0.0844999999999999,0.3977142857142857,0.0214285714285714,0.1865714285714285,25,21,0.0002906644076574,0.0002540663699619,7.66659140936099e-05,6.444696919061244e-05,0.0019162677926942,0.9804019331932068,0.0166071597486734,0.0001825127837946,0.0002063284482574,1
hit:5451_conv:10902,surprise,I went to an aviation show the other day and was amazed at the skill involved!,3.0, I visited an aviation show yesterday and was absolutely amazed by the skill involved!,Was there a big name event going on? I have seen the Blue Angles live,0.0018037998,0.023775319,0.97442085,0.011712836,0.9055564,0.08273079,0,0,2,0.4096,0.2732,0.2315999999999999,0.3956666666666666,-0.0996666666666667,0.1043333333333333,14,15,0.0001266961335204,8.8336797489319e-05,4.2930598283419386e-05,1.1742752576537896e-05,0.0002620019949972,0.0006125841755419,0.9980408549308776,0.0001423032808816,0.0006725409766659,0
hit:2224_conv:4448,surprise,when i came home to a clean house_comma_ and dinner made after a bad day ,4.0,I literally had the worst day every yesterday at work_comma_ but when I came home my entire night was made perfect! Guess what I had waiting for me? ,No idea_comma_ what was it?,0.20275249,0.26322562,0.53402185,0.17696409,0.7813233,0.041712645,0,0,1,0.3017999999999999,-0.219,0.0713999999999999,0.5,0.076,0.408,28,5,6.454356480389833e-05,3.309420935693197e-05,2.0423392925295047e-05,0.0001279177231481,0.0004243804141879,0.0041459454223513,0.9946228265762328,0.0001589581370353,0.0004019424668513,1
hit:2224_conv:4448,surprise,when i came home to a clean house_comma_ and dinner made after a bad day ,4.0,A spotless clean home_comma_ and HOT dinner on the table. Its priceless to get hot food when you are a mom. lol ,I love having a clean home and warm food! No better feeling. Did your husband do this for u?,0.0032507498,0.037684504,0.9590647,0.0035710617,0.011480681,0.9849482,0,0,2,0.4776363636363636,-0.1347272727272727,0.1258181818181818,0.6874285714285715,-0.3074285714285714,0.1474285714285714,22,19,0.0001896034518722,8.052968769334257e-05,3.442699744482525e-05,5.369716018321924e-05,0.0009162842179648,0.0010524182580411,0.9874404668807985,0.0001617433299543,0.0100709162652492,1
hit:9428_conv:18856,surprise,I found my wallet,5.0,I lost my wallet the other day. i was very upset. I did not even expect to find it but i got a call this morning and some old man told me he found it and he wants to return it to me! My faith in humanity is restored,That is great news! I find most people are good_comma_ honest folk. It is the few rotten ones that make us forget that.,0.2237511,0.3779475,0.39830142,0.028446078,0.10082702,0.8707269,0,0,0,0.2329333333333333,-0.1322666666666666,-0.0194666666666666,0.298,-0.102,0.0185454545454545,49,23,0.0009429291822016,0.985670268535614,0.0001290768705075,0.0035308003425598,0.0002474191715009,0.0003900881565641,0.0002347307454328,8.057028753682971e-05,0.0087740300223231,1
hit:9428_conv:18856,surprise,I found my wallet,5.0,that is true! I am going to meet this man today after work and i will definitely give him a small gift,That is so nice of you. As I said_comma_ most people are very nice. You at least now have peace of mind.,0.00084817177,0.02472162,0.97443026,0.0019033771,0.0153006,0.982796,1,0,0,0.5294285714285715,-0.1605714285714285,0.0205714285714285,0.6033333333333334,-0.261,0.211,22,22,0.0008336398168466,0.9965195655822754,0.0003031230880878,0.0015557317528873,0.0001390178949804,3.3893938962137327e-05,7.504146196879447e-05,0.000434200046584,0.0001058056441252,1
hit:2769_conv:5538,surprise,I let my dog out late last night and a skunk was there. Thankfully she is older and deaf so didn't see it! It was SO sweet_comma_ I just wanted to take care of him.,1.0,I let my dog out late last night and a skunk was there. I got scared when I spotted her/him trying to scurry away!,Oh dear! Did you get sprayed? That would frighten me too_comma_ especially at night.,0.69110316,0.28172952,0.027167302,0.8536443,0.13936353,0.006992196,0,0,2,-0.211,0.01625,-0.2995,0.1863999999999999,0.0716,0.0508,24,14,0.0001033550142892,0.0002176327834604,1.5843339497223496e-05,1.689624878054019e-05,0.0002058044919976,0.000162992888363,0.9984997510910034,9.88516112556681e-05,0.0006789317703805,0
hit:2769_conv:5538,surprise,I let my dog out late last night and a skunk was there. Thankfully she is older and deaf so didn't see it! It was SO sweet_comma_ I just wanted to take care of him.,1.0,No. I think skunks are the cutest things. I just did not expect one to be brave and come in my yard! My dog is older and deaf and not usually let out so late- I got her in and mrs skunk got away thank goodness- I wanted to give her some fruit though,Well that is a relief! I am glad neither of you got sprayed.,0.039426785,0.15061887,0.80995435,0.013645435,0.09372248,0.89263207,1,0,0,0.2078823529411764,-0.2696470588235294,-0.0770588235294117,0.782,0.038,0.221,54,13,0.5056292414665222,0.4597723484039306,0.0015956469578668,0.0067875012755393,0.0005966859753243,7.20472089597024e-05,0.0046415762044489,0.0056746266782283,0.0152302794158458,0
hit:4543_conv:9086,surprise,My father bought me a new car which I had not expected.,3.0,My father bought me a new car_comma_ despite saying the day before that he would not buy it for me!,Wow_comma_ that is really nice of your father! What type of car did he get you?,0.15268771,0.47336578,0.37394652,0.0012429426,0.012996365,0.98576075,1,0,2,0.496,-0.0623333333333333,0.1113333333333333,0.5032,-0.1228,0.202,20,16,6.504805787699297e-05,0.0010314678074792,1.137318577093538e-05,2.9579579859273508e-05,0.0010522389784455,0.0004701053258031,0.9962120056152344,0.0002538756234571,0.0008742269128561,1
hit:4543_conv:9086,surprise,My father bought me a new car which I had not expected.,3.0,yea I was so surprised! He got me a Mazda! ,That is nice that you can depend on your father.,0.0035506831,0.03482541,0.9616239,0.0092191445,0.07585329,0.9149276,1,0,0,0.5349999999999999,0.267,0.011,0.42,-0.1973333333333333,0.2213333333333333,10,10,0.0003854703099932,0.9969841837882996,0.0003023671451956,0.0006495476118288,0.0001344729535048,3.245233165216632e-05,9.352534834761173e-05,0.0013586675049737,5.932005660724826e-05,0
hit:7333_conv:14666,surprise,I'm impressed by the contestants on Face Off and their abilities to imagine and create new creatures.,4.0,I am so taken by the talents of contestants on the show Face Off -- have you ever seen it?,I have_comma_ thats a very cool show,0.06401603,0.3257641,0.6102199,0.0014317998,0.013131149,0.9854371,0,0,0,0.4880000000000001,-0.0119999999999999,0.2712,0.5433333333333333,0.1333333333333333,0.3953333333333333,20,7,0.0006812431383877,0.9974483251571656,4.735865877592005e-05,0.0007134908810257,0.0002349173882976,0.0001211149719893,0.0002410099405096,0.0003888338396791,0.0001236191164935,1
hit:7333_conv:14666,surprise,I'm impressed by the contestants on Face Off and their abilities to imagine and create new creatures.,4.0,Their abilities to both imagine and create their characters is incredible!,They are very talented on there,0.002532388,0.031920534,0.965547,0.0028549011,0.02804558,0.9690995,1,0,0,0.5776,0.0988,0.5119999999999999,0.878,0.27,0.876,11,6,0.0004285638278815,0.990462601184845,0.0001353055558865,0.000152771899593,3.490824383334257e-05,0.0003786562592722,0.0011926442384719,0.0003451525990385,0.0068693817593157,1
hit:3548_conv:7097,surprise,I watched the UFC fights last night.  I didn't think it would happen but Dillishaw knocked out Corey again.,3.0,Did you watch the UFC fights last night,Yes I love combat sports.,0.052116953,0.9147076,0.03317534,0.0033639108,0.025018288,0.9716178,0,2,0,0.1066666666666666,0.0733333333333333,0.0906666666666666,0.4446666666666667,0.3766666666666666,0.442,8,5,0.0071237543597817,0.9829792380332948,0.0001704913884168,3.2850115530891344e-05,0.0003391444624867,0.0003982318448834,8.279251051135361e-05,0.0056856265291571,0.0031878987792879,1
hit:3548_conv:7097,surprise,I watched the UFC fights last night.  I didn't think it would happen but Dillishaw knocked out Corey again.,3.0,I did not think it would happen but to see Dillishaw get another knockout in first round was a surprise,Dillishaw is a warrior_comma_  Do you think very highly of connor?,0.048063885,0.5556598,0.3962763,0.045932926,0.8753479,0.078719124,0,0,2,0.2824444444444444,0.0926666666666666,0.0888888888888888,0.2439999999999999,0.271,0.5329999999999999,20,11,0.0001073528837878,6.797920650569722e-05,4.453030487638898e-05,3.377760367584415e-05,0.0003941202885471,0.011301027610898,0.987299144268036,0.0002332658332306,0.000518774788361,1
hit:8870_conv:17740,surprise,I was stuck on a specific part of a video game for several weeks. My friend tried it and beat it on the first try!,2.0,I have been stuck for several weeks on a part in this video game I have been playing...,is it really hard? or you just have not have that much time to paly,0.86344415,0.12821256,0.008343275,0.56590974,0.40606835,0.028021896,0,0,2,0.206,-0.0582857142857143,-0.1137142857142857,0.21,-0.113,0.2055,18,15,4.7774214181117713e-05,3.910833402187564e-05,2.861060420400463e-05,4.687404725700617e-05,0.0002069977490464,0.0003151261771563,0.9991884827613832,6.390695489244536e-05,6.315983046079054e-05,1
hit:8870_conv:17740,surprise,I was stuck on a specific part of a video game for several weeks. My friend tried it and beat it on the first try!,2.0,It is pretty tough. But it does not matter now... I let a friend of mine have a try_comma_ and he got through it right away! It was pretty impressive to see.,yeah some people are just naturaly good at video games,0.007991257,0.060788453,0.93122023,0.12254783,0.4210488,0.45640337,0,0,0,0.3385454545454546,-0.0583636363636363,0.1518181818181818,0.4615,0.0664999999999999,-0.0229999999999999,32,10,0.0002251728728879,0.0001329088991042,3.3040127163985744e-05,0.0027617462910711,0.0021941373124718,0.0071263643912971,0.0087730335071682,0.0002091668429784,0.978544533252716,1
hit:1084_conv:2169,surprise,It was my birthday last weekend. Instead of dinner as planned_comma_ they gave me a weekend trip to NYC.,3.0,It was my birthday last weekend. Instead of dinner as planned_comma_ they gave me a weekend trip to NYC.,It is nice gift for bithday. That is very good.,0.11568508,0.6135807,0.2707342,0.0015223804,0.007014955,0.99146265,0,0,0,0.6983333333333333,0.1713333333333333,0.0863333333333333,0.832,-0.1006666666666666,0.1113333333333333,19,10,0.0003959557798225,0.9976456761360168,0.000277981365798,0.0002084447914967,0.0001210853442898,3.0344437618623488e-05,5.5171040003187954e-05,0.0011863168329,7.894028385635465e-05,1
hit:1084_conv:2169,surprise,It was my birthday last weekend. Instead of dinner as planned_comma_ they gave me a weekend trip to NYC.,3.0,Yes. It was very kind of them. I was not expecting it at all!,It is even better when you do not expect it.,0.054439917,0.20844519,0.7371149,0.022168636,0.09575888,0.88207245,0,0,0,0.479,-0.31,-0.08,-0.062,-0.346,-0.246,14,10,0.0003319539246149,0.0011647864012047,0.0011986525496467,0.99251127243042,0.0008040671236813,5.32311896677129e-05,0.0028816096018999,0.0001759554143063,0.0008784533129073,0
